t,DeltaT_ref,DeltaT,T_max,T_min,T_avg,flow_pattern,phi_b_kWm3,soc,n_switches,iae_cumulative
252.0,0.000,1.2190,302.5851,301.3662,302.1241,J,50.23,0.6500,0,122.62
253.0,0.000,1.2255,302.5976,301.3721,302.1339,J,50.24,0.6486,0,123.85
254.0,0.000,1.2321,302.6101,301.3780,302.1437,J,50.25,0.6472,0,125.08
255.0,0.000,1.2387,302.6226,301.3839,302.1535,J,50.26,0.6458,0,126.32
256.0,0.000,1.2453,302.6350,301.3897,302.1632,J,50.27,0.6444,0,127.56
257.0,0.000,1.2518,302.6474,301.3956,302.1729,J,50.28,0.6431,0,128.81
258.0,0.000,1.2584,302.6598,301.4014,302.1826,J,50.29,0.6417,0,130.07
259.0,0.000,1.2650,302.6721,301.4071,302.1923,J,50.30,0.6403,0,131.34
260.0,0.000,1.2716,302.6844,301.4129,302.2019,J,50.31,0.6389,0,132.61
261.0,0.000,1.2781,302.6967,301.4186,302.2115,J,50.32,0.6375,0,133.89
262.0,0.000,1.2847,302.7090,301.4243,302.2211,J,50.33,0.6361,0,135.17
263.0,0.000,1.2913,302.7212,301.4299,302.2306,J,50.34,0.6347,0,136.46
264.0,0.000,1.2978,302.7334,301.4356,302.2401,J,50.35,0.6333,0,137.76
265.0,0.000,1.3044,302.7456,301.4412,302.2496,J,50.36,0.6319,0,139.06
266.0,0.000,1.3110,302.7577,301.4468,302.2590,J,50.37,0.6306,0,140.38
267.0,0.000,1.3175,302.7698,301.4523,302.2685,J,50.38,0.6292,0,141.69
268.0,0.000,1.3241,302.7819,301.4578,302.2779,J,50.39,0.6278,0,143.02
269.0,0.000,1.3307,302.7940,301.4633,302.2872,J,50.40,0.6264,0,144.35
270.0,0.000,1.3372,302.8060,301.4688,302.2966,J,50.41,0.6250,0,145.69
271.0,0.000,1.3438,302.8180,301.4743,302.3059,J,50.42,0.6236,0,147.03
272.0,0.000,1.3503,302.8300,301.4797,302.3151,J,50.43,0.6222,0,148.38
273.0,0.000,1.3569,302.8420,301.4851,302.3244,J,50.44,0.6208,0,149.74
274.0,0.000,1.3634,302.8539,301.4905,302.3336,J,50.45,0.6194,0,151.10
275.0,0.000,1.3700,302.8658,301.4958,302.3428,J,50.46,0.6181,0,152.47
276.0,0.000,1.3765,302.8777,301.5012,302.3520,J,50.47,0.6167,0,153.85
277.0,0.000,1.3831,302.8895,301.5065,302.3611,J,50.48,0.6153,0,155.23
278.0,0.000,1.3896,302.9013,301.5117,302.3702,J,50.48,0.6139,0,156.62
279.0,0.000,1.3961,302.9131,301.5170,302.3793,J,50.49,0.6125,0,158.01
280.0,0.000,1.4027,302.9249,301.5222,302.3884,J,50.50,0.6111,0,159.42
281.0,0.000,1.4092,302.9366,301.5274,302.3974,J,50.51,0.6097,0,160.83
282.0,0.000,1.4157,302.9483,301.5326,302.4064,J,50.52,0.6083,0,162.24
283.0,0.000,1.4223,302.9600,301.5378,302.4154,J,50.53,0.6069,0,163.66
284.0,0.000,1.4288,302.9717,301.5429,302.4243,J,50.54,0.6056,0,165.09
285.0,0.000,1.4353,302.9833,301.5480,302.4332,J,50.55,0.6042,0,166.53
286.0,0.000,1.4418,302.9949,301.5531,302.4421,J,50.56,0.6028,0,167.97
287.0,0.000,1.4484,303.0065,301.5581,302.4510,J,50.57,0.6014,0,169.42
288.0,0.000,1.4549,303.0180,301.5632,302.4598,J,50.58,0.6000,0,170.87
289.0,0.000,1.4614,303.0296,301.5682,302.4687,J,50.59,0.5986,0,172.34
290.0,0.000,1.4679,303.0411,301.5732,302.4774,J,50.60,0.5972,0,173.80
291.0,0.000,1.4744,303.0525,301.5782,302.4862,J,50.61,0.5958,0,175.28
292.0,0.000,1.4809,303.0640,301.5831,302.4949,J,50.62,0.5944,0,176.76
293.0,0.000,1.4874,303.0754,301.5880,302.5036,J,50.63,0.5931,0,178.25
294.0,0.000,1.4939,303.0868,301.5929,302.5123,J,50.64,0.5917,0,179.74
295.0,0.000,1.5004,303.0982,301.5978,302.5210,J,50.65,0.5903,0,181.24
296.0,0.000,1.5069,303.1095,301.6027,302.5296,J,50.66,0.5889,0,182.75
297.0,0.000,1.5134,303.1208,301.6075,302.5382,J,50.67,0.5875,0,184.26
298.0,0.000,1.5198,303.1321,301.6123,302.5468,J,50.68,0.5861,0,185.78
299.0,0.000,1.5263,303.1434,301.6171,302.5553,J,50.69,0.5847,0,187.31
300.0,0.000,1.5328,303.1546,301.6219,302.5639,J,50.70,0.5833,0,188.84
301.0,0.000,1.5393,303.1659,301.6266,302.5724,J,50.71,0.5819,0,190.38
302.0,0.000,1.5457,303.1771,301.6313,302.5808,J,50.72,0.5806,0,191.92
303.0,0.000,1.5522,303.1882,301.6360,302.5893,J,50.72,0.5792,0,193.48
304.0,0.000,1.5586,303.1994,301.6407,302.5977,J,50.73,0.5778,0,195.03
305.0,0.000,1.5651,303.2105,301.6454,302.6061,J,50.74,0.5764,0,196.60
306.0,0.000,1.5715,303.2216,301.6500,302.6145,J,50.75,0.5750,0,198.17
307.0,0.000,1.5780,303.2326,301.6546,302.6228,J,50.76,0.5736,0,199.75
