t,DeltaT_ref,DeltaT,T_max,T_min,T_avg,flow_pattern,phi_b_kWm3,soc,n_switches,iae_cumulative
252.0,0.000,0.5112,302.4132,301.9020,302.2335,U,50.23,0.6500,1,104.74
253.0,0.000,0.5045,302.4243,301.9199,302.2458,U,50.24,0.6486,1,105.24
254.0,0.000,0.4977,302.4355,301.9378,302.2581,U,50.25,0.6472,1,105.74
255.0,0.000,0.4909,302.4465,301.9557,302.2704,U,50.26,0.6458,1,106.23
256.0,0.000,0.4841,302.4576,301.9735,302.2827,U,50.27,0.6444,1,106.71
257.0,0.000,0.4773,302.4686,301.9913,302.2949,U,50.28,0.6431,1,107.19
258.0,0.000,0.4705,302.4796,302.0091,302.3071,U,50.29,0.6417,1,107.66
259.0,0.000,0.4637,302.4906,302.0269,302.3193,U,50.30,0.6403,1,108.13
260.0,0.000,0.4569,302.5015,302.0446,302.3314,U,50.31,0.6389,1,108.58
261.0,0.000,0.4501,302.5124,302.0623,302.3435,U,50.32,0.6375,1,109.03
262.0,0.000,0.4433,302.5233,302.0800,302.3556,U,50.33,0.6361,1,109.48
263.0,0.000,0.4365,302.5342,302.0976,302.3677,U,50.34,0.6347,1,109.91
264.0,0.000,0.4297,302.5450,302.1153,302.3797,U,50.35,0.6333,1,110.34
265.0,0.000,0.4229,302.5558,302.1329,302.3917,U,50.36,0.6319,1,110.77
266.0,0.000,0.4161,302.5666,302.1505,302.4037,U,50.37,0.6306,1,111.18
267.0,0.000,0.4093,302.5773,302.1680,302.4156,U,50.38,0.6292,1,111.59
268.0,0.000,0.4025,302.5880,302.1855,302.4276,U,50.39,0.6278,1,111.99
269.0,0.000,0.3957,302.5987,302.2030,302.4395,U,50.40,0.6264,1,112.39
270.0,0.000,0.3888,302.6093,302.2205,302.4513,U,50.41,0.6250,1,112.78
271.0,0.000,0.3820,302.6200,302.2380,302.4632,U,50.42,0.6236,1,113.16
272.0,0.000,0.3752,302.6306,302.2554,302.4750,U,50.43,0.6222,1,113.53
273.0,0.000,0.3684,302.6411,302.2728,302.4868,U,50.44,0.6208,1,113.90
274.0,0.000,0.3615,302.6517,302.2901,302.4985,U,50.45,0.6194,1,114.26
275.0,0.000,0.3547,302.6622,302.3075,302.5103,U,50.46,0.6181,1,114.62
276.0,0.000,0.3585,302.6727,302.3142,302.5220,U,50.47,0.6167,1,114.98
277.0,0.000,0.3648,302.6832,302.3183,302.5337,U,50.48,0.6153,1,115.34
278.0,0.000,0.3711,302.6936,302.3225,302.5453,U,50.49,0.6139,1,115.71
279.0,0.000,0.3774,302.7040,302.3266,302.5570,U,50.50,0.6125,1,116.09
280.0,0.000,0.3836,302.7144,302.3307,302.5686,U,50.51,0.6111,1,116.47
281.0,0.000,0.3899,302.7247,302.3349,302.5802,U,50.52,0.6097,1,116.86
282.0,0.000,0.3961,302.7351,302.3389,302.5917,U,50.53,0.6083,1,117.26
283.0,0.000,0.4026,302.7456,302.3430,302.6033,U,50.54,0.6069,1,117.66
284.0,0.000,0.4101,302.7572,302.3471,302.6148,U,50.55,0.6056,1,118.07
285.0,0.000,0.4175,302.7687,302.3512,302.6262,U,50.56,0.6042,1,118.49
286.0,0.000,0.4249,302.7802,302.3552,302.6377,U,50.57,0.6028,1,118.92
287.0,0.000,0.4324,302.7916,302.3592,302.6491,U,50.58,0.6014,1,119.35
288.0,0.000,0.4398,302.8030,302.3633,302.6605,U,50.59,0.6000,1,119.79
289.0,0.000,0.4473,302.8145,302.3673,302.6719,U,50.60,0.5986,1,120.24
290.0,0.000,0.4559,302.8271,302.3713,302.6833,U,50.61,0.5972,1,120.69
291.0,0.000,0.4645,302.8397,302.3752,302.6946,U,50.62,0.5958,1,121.16
292.0,0.000,0.4731,302.8523,302.3792,302.7059,U,50.63,0.5944,1,121.63
293.0,0.000,0.4816,302.8648,302.3832,302.7172,U,50.64,0.5931,1,122.11
294.0,0.000,0.4915,302.8786,302.3871,302.7284,U,50.65,0.5917,1,122.60
295.0,0.000,0.5013,302.8923,302.3910,302.7396,U,50.66,0.5903,1,123.10
296.0,0.000,0.5111,302.9060,302.3950,302.7509,U,50.67,0.5889,1,123.61
297.0,0.000,0.5209,302.9197,302.3989,302.7620,U,50.68,0.5875,1,124.14
298.0,0.000,0.5306,302.9334,302.4028,302.7732,U,50.69,0.5861,1,124.67
299.0,0.000,0.5404,302.9470,302.4067,302.7843,U,50.70,0.5847,1,125.21
300.0,0.000,0.5501,302.9607,302.4105,302.7954,U,50.71,0.5833,1,125.76
301.0,0.000,0.5599,302.9743,302.4144,302.8065,U,50.72,0.5819,1,126.32
302.0,0.000,0.5696,302.9878,302.4182,302.8175,U,50.73,0.5806,1,126.89
303.0,0.000,0.5793,303.0013,302.4221,302.8286,U,50.74,0.5792,1,127.46
304.0,0.000,0.5890,303.0149,302.4259,302.8396,U,50.75,0.5778,1,128.05
305.0,0.000,0.5986,303.0283,302.4297,302.8506,U,50.76,0.5764,1,128.65
306.0,0.000,0.6083,303.0418,302.4335,302.8615,U,50.76,0.5750,1,129.26
307.0,0.000,0.6180,303.0552,302.4373,302.8724,U,50.77,0.5736,1,129.88
