t,DeltaT_ref,DeltaT,T_max,T_min,T_avg,flow_pattern,phi_b_kWm3,soc,n_switches,iae_cumulative
252.0,0.000,0.2936,302.4162,302.1226,302.3348,U,50.24,0.6500,5,46.28
253.0,0.000,0.3020,302.4297,302.1277,302.3469,J,50.25,0.6486,6,46.58
254.0,0.000,0.2947,302.4387,302.1440,302.3569,J,50.26,0.6472,6,46.88
255.0,0.000,0.2874,302.4477,302.1603,302.3669,J,50.27,0.6458,6,47.16
256.0,0.000,0.2802,302.4568,302.1766,302.3768,J,50.28,0.6444,6,47.45
257.0,0.000,0.2742,302.4671,302.1929,302.3867,J,50.29,0.6431,6,47.72
258.0,0.000,0.2813,302.4786,302.1973,302.3966,J,50.30,0.6417,6,48.00
259.0,0.000,0.2919,302.4901,302.1982,302.4064,J,50.31,0.6403,6,48.29
260.0,0.000,0.3025,302.5016,302.1992,302.4162,U,50.32,0.6389,7,48.59
261.0,0.000,0.2960,302.5126,302.2166,302.4281,U,50.33,0.6375,7,48.89
262.0,0.000,0.2895,302.5235,302.2340,302.4400,U,50.34,0.6361,7,49.18
263.0,0.000,0.2831,302.5345,302.2514,302.4518,U,50.35,0.6347,7,49.46
264.0,0.000,0.2868,302.5461,302.2594,302.4636,U,50.36,0.6333,7,49.75
265.0,0.000,0.2948,302.5586,302.2638,302.4754,U,50.37,0.6319,7,50.05
266.0,0.000,0.3035,302.5717,302.2683,302.4872,J,50.38,0.6306,8,50.35
267.0,0.000,0.2960,302.5803,302.2844,302.4967,J,50.39,0.6292,8,50.64
268.0,0.000,0.2896,302.5901,302.3005,302.5063,J,50.40,0.6278,8,50.93
269.0,0.000,0.2964,302.6009,302.3045,302.5158,J,50.41,0.6264,8,51.23
270.0,0.000,0.3073,302.6122,302.3049,302.5253,U,50.42,0.6250,9,51.54
271.0,0.000,0.3007,302.6229,302.3222,302.5369,U,50.43,0.6236,9,51.84
272.0,0.000,0.2941,302.6335,302.3395,302.5485,U,50.44,0.6222,9,52.13
273.0,0.000,0.3005,302.6454,302.3449,302.5601,L,50.45,0.6208,10,52.43
274.0,0.000,0.2956,302.6574,302.3618,302.5742,L,50.46,0.6194,10,52.73
275.0,0.000,0.2911,302.6697,302.3786,302.5884,L,50.47,0.6181,10,53.02
276.0,0.000,0.2865,302.6820,302.3954,302.6025,L,50.48,0.6167,10,53.31
277.0,0.000,0.2820,302.6942,302.4122,302.6165,L,50.49,0.6153,10,53.59
278.0,0.000,0.2774,302.7064,302.4290,302.6306,L,50.50,0.6139,10,53.87
279.0,0.000,0.2737,302.7195,302.4458,302.6446,L,50.51,0.6125,10,54.14
280.0,0.000,0.2702,302.7327,302.4625,302.6586,L,50.52,0.6111,10,54.41
281.0,0.000,0.2667,302.7460,302.4792,302.6725,L,50.53,0.6097,10,54.68
282.0,0.000,0.2633,302.7592,302.4959,302.6865,L,50.54,0.6083,10,54.94
283.0,0.000,0.2598,302.7723,302.5125,302.7004,L,50.55,0.6069,10,55.20
284.0,0.000,0.2563,302.7855,302.5292,302.7143,L,50.56,0.6056,10,55.46
285.0,0.000,0.2528,302.7986,302.5458,302.7281,L,50.57,0.6042,10,55.71
286.0,0.000,0.2494,302.8117,302.5623,302.7420,L,50.58,0.6028,10,55.96
287.0,0.000,0.2459,302.8248,302.5789,302.7558,L,50.59,0.6014,10,56.20
288.0,0.000,0.2424,302.8378,302.5954,302.7695,L,50.60,0.6000,10,56.45
289.0,0.000,0.2389,302.8508,302.6119,302.7833,L,50.61,0.5986,10,56.69
290.0,0.000,0.2368,302.8652,302.6284,302.7970,L,50.62,0.5972,10,56.92
291.0,0.000,0.2349,302.8797,302.6448,302.8107,L,50.63,0.5958,10,57.16
292.0,0.000,0.2330,302.8942,302.6612,302.8244,L,50.64,0.5944,10,57.39
293.0,0.000,0.2311,302.9087,302.6776,302.8380,L,50.65,0.5931,10,57.62
294.0,0.000,0.2292,302.9232,302.6940,302.8516,L,50.66,0.5917,10,57.85
295.0,0.000,0.2273,302.9376,302.7103,302.8652,L,50.67,0.5903,10,58.08
296.0,0.000,0.2254,302.9521,302.7267,302.8788,L,50.68,0.5889,10,58.30
297.0,0.000,0.2235,302.9664,302.7430,302.8923,L,50.69,0.5875,10,58.53
298.0,0.000,0.2216,302.9808,302.7592,302.9058,L,50.70,0.5861,10,58.75
299.0,0.000,0.2197,302.9951,302.7755,302.9193,L,50.71,0.5847,10,58.97
300.0,0.000,0.2178,303.0095,302.7917,302.9328,L,50.71,0.5833,10,59.19
301.0,0.000,0.2159,303.0237,302.8079,302.9462,L,50.72,0.5819,10,59.40
302.0,0.000,0.2139,303.0380,302.8241,302.9596,L,50.73,0.5806,10,59.62
303.0,0.000,0.2120,303.0522,302.8402,302.9730,L,50.74,0.5792,10,59.83
304.0,0.000,0.2101,303.0665,302.8563,302.9864,L,50.75,0.5778,10,60.04
305.0,0.000,0.2082,303.0806,302.8724,302.9997,L,50.76,0.5764,10,60.25
306.0,0.000,0.2063,303.0948,302.8885,303.0130,L,50.77,0.5750,10,60.45
307.0,0.000,0.2044,303.1089,302.9045,303.0263,L,50.78,0.5736,10,60.66
